odhf_facility_type,latitude,longitude,facility_category
Hospitals,48.169149,-65.993516,Acute Care & Hospitals
Nursing and residential care facilities,45.448645,-73.786565,Long-Term & Chronic Care
Nursing and residential care facilities,45.567418,-73.663053,Long-Term & Chronic Care
Nursing and residential care facilities,45.581045,-73.574335,Long-Term & Chronic Care
Nursing and residential care facilities,46.788067,-71.256606,Long-Term & Chronic Care
Nursing and residential care facilities,46.050862,-73.702226,Long-Term & Chronic Care
Nursing and residential care facilities,45.656645,-74.339262,Long-Term & Chronic Care
Nursing and residential care facilities,45.509557,-73.558121,Long-Term & Chronic Care
Nursing and residential care facilities,45.517002,-73.679924,Long-Term & Chronic Care
Nursing and residential care facilities,45.471493,-73.668455,Long-Term & Chronic Care
Nursing and residential care facilities,46.819105,-71.156735,Long-Term & Chronic Care
Hospitals,45.126343,-73.999867,Acute Care & Hospitals
Nursing and residential care facilities,45.77807,-73.173356,Long-Term & Chronic Care
Nursing and residential care facilities,45.541817,-73.741039,Long-Term & Chronic Care
Nursing and residential care facilities,45.418948,-73.883555,Long-Term & Chronic Care
Nursing and residential care facilities,45.683371,-73.490352,Long-Term & Chronic Care
Nursing and residential care facilities,45.461357,-73.29599,Long-Term & Chronic Care
Nursing and residential care facilities,46.804417,-71.326309,Long-Term & Chronic Care
Nursing and residential care facilities,46.799145,-71.188693,Long-Term & Chronic Care
Hospitals,45.597923,-73.570774,Acute Care & Hospitals
Hospitals,45.723978,-73.510536,Acute Care & Hospitals
Nursing and residential care facilities,46.028224,-73.143676,Long-Term & Chronic Care
Nursing and residential care facilities,46.829042,-71.235974,Long-Term & Chronic Care
Nursing and residential care facilities,46.757755,-71.288623,Long-Term & Chronic Care
Nursing and residential care facilities,45.903815,-71.647771,Long-Term & Chronic Care
Nursing and residential care facilities,45.6338,-73.49276,Long-Term & Chronic Care
Nursing and residential care facilities,45.433078,-73.683301,Long-Term & Chronic Care
Nursing and residential care facilities,45.652451,-73.488336,Long-Term & Chronic Care
Nursing and residential care facilities,46.115788,-70.674475,Long-Term & Chronic Care
Nursing and residential care facilities,46.124889,-70.671451,Long-Term & Chronic Care
Hospitals,45.39799,-72.726613,Acute Care & Hospitals
Nursing and residential care facilities,48.423336,-71.040908,Long-Term & Chronic Care
Nursing and residential care facilities,46.344523,-72.577024,Long-Term & Chronic Care
Nursing and residential care facilities,45.605607,-73.677357,Long-Term & Chronic Care
Hospitals,46.25574946,-63.10234758,Acute Care & Hospitals
Nursing and residential care facilities,45.666192,-73.571904,Long-Term & Chronic Care
Nursing and residential care facilities,45.53126,-73.569935,Long-Term & Chronic Care
Nursing and residential care facilities,47.402943,-69.950958,Long-Term & Chronic Care
Nursing and residential care facilities,47.529403,-69.803406,Long-Term & Chronic Care
Nursing and residential care facilities,48.414676,-71.239578,Long-Term & Chronic Care
Hospitals,45.440835,-73.676985,Acute Care & Hospitals
Nursing and residential care facilities,47.674554,-68.979116,Long-Term & Chronic Care
Nursing and residential care facilities,47.87737,-68.723118,Long-Term & Chronic Care
Nursing and residential care facilities,45.945836,-71.985659,Long-Term & Chronic Care
Hospitals,46.41742951,-63.77304773,Acute Care & Hospitals
Nursing and residential care facilities,48.89112,-72.212367,Long-Term & Chronic Care
Nursing and residential care facilities,45.476951,-71.669883,Long-Term & Chronic Care
Nursing and residential care facilities,45.70091,-71.46361,Long-Term & Chronic Care
Nursing and residential care facilities,46.485481,-72.032207,Long-Term & Chronic Care
Nursing and residential care facilities,46.506645,-72.204324,Long-Term & Chronic Care
Nursing and residential care facilities,45.438846,-73.586767,Long-Term & Chronic Care
Hospitals,47.439773,-70.512063,Acute Care & Hospitals
Nursing and residential care facilities,48.552052,-71.646258,Long-Term & Chronic Care
Nursing and residential care facilities,48.632441,-71.6978,Long-Term & Chronic Care
Nursing and residential care facilities,45.617538,-73.547647,Long-Term & Chronic Care
Nursing and residential care facilities,45.637791,-73.791279,Long-Term & Chronic Care
Nursing and residential care facilities,48.173628,-65.985758,Long-Term & Chronic Care
Nursing and residential care facilities,47.834065,-69.542236,Long-Term & Chronic Care
Nursing and residential care facilities,46.850176,-71.350441,Long-Term & Chronic Care
Nursing and residential care facilities,45.421114,-73.491314,Long-Term & Chronic Care
Nursing and residential care facilities,45.353456,-73.741938,Long-Term & Chronic Care
Hospitals,45.471955,-73.645944,Acute Care & Hospitals
Nursing and residential care facilities,45.258645,-73.61675,Long-Term & Chronic Care
Nursing and residential care facilities,48.238789,-69.544625,Long-Term & Chronic Care
Nursing and residential care facilities,46.616441,-71.509927,Long-Term & Chronic Care
Nursing and residential care facilities,46.363119,-71.229421,Long-Term & Chronic Care
Nursing and residential care facilities,45.632893,-72.94522,Long-Term & Chronic Care
Nursing and residential care facilities,47.327002,-79.437859,Long-Term & Chronic Care
Nursing and residential care facilities,46.71237,-70.894765,Long-Term & Chronic Care
Hospitals,45.57181,-73.650367,Acute Care & Hospitals
Nursing and residential care facilities,46.792727,-70.751669,Long-Term & Chronic Care
Nursing and residential care facilities,46.17777,-71.869319,Long-Term & Chronic Care
Hospitals,45.545943,-73.609538,Acute Care & Hospitals
Nursing and residential care facilities,46.370654,-71.620473,Long-Term & Chronic Care
Nursing and residential care facilities,48.840929,-67.532015,Long-Term & Chronic Care
Nursing and residential care facilities,50.238008,-63.607715,Long-Term & Chronic Care
Nursing and residential care facilities,48.349483,-64.674041,Long-Term & Chronic Care
Nursing and residential care facilities,45.447262,-73.453158,Long-Term & Chronic Care
Nursing and residential care facilities,45.496614,-73.404036,Long-Term & Chronic Care
Nursing and residential care facilities,45.408112,-71.90283,Long-Term & Chronic Care
Hospitals,52.79669,-67.090301,Acute Care & Hospitals
Nursing and residential care facilities,45.853943,-76.721926,Long-Term & Chronic Care
Nursing and residential care facilities,45.39911,-75.838277,Long-Term & Chronic Care
Nursing and residential care facilities,48.101798,-77.79877,Long-Term & Chronic Care
Nursing and residential care facilities,48.575777,-78.125264,Long-Term & Chronic Care
Nursing and residential care facilities,46.23818974,-63.04555788,Mental Health & Rehabilitation
Hospitals,45.603319,-73.710819,Acute Care & Hospitals
Nursing and residential care facilities,45.307859,-73.233063,Long-Term & Chronic Care
Nursing and residential care facilities,46.851371,-71.274256,Long-Term & Chronic Care
Nursing and residential care facilities,46.103675,-71.281609,Long-Term & Chronic Care
Nursing and residential care facilities,46.215943,-71.074242,Long-Term & Chronic Care
Nursing and residential care facilities,46.046479,-71.36164,Long-Term & Chronic Care
Ambulatory health care services,46.24807981,-63.12265759,Community & Primary Care
Hospitals,45.594061,-73.581337,Acute Care & Hospitals
Hospitals,49.780757,-74.854395,Acute Care & Hospitals
Nursing and residential care facilities,45.899025,-71.355361,Long-Term & Chronic Care
Nursing and residential care facilities,48.652613,-72.448111,Long-Term & Chronic Care
Ambulatory health care services,46.22796977,-63.10090758,Community & Primary Care
Hospitals,45.880009,-72.477304,Acute Care & Hospitals
Nursing and residential care facilities,45.764167,-74.002203,Long-Term & Chronic Care
Nursing and residential care facilities,45.633513,-72.964223,Long-Term & Chronic Care
Nursing and residential care facilities,46.655807,-70.145953,Long-Term & Chronic Care
Nursing and residential care facilities,45.207844,-72.743036,Long-Term & Chronic Care
Nursing and residential care facilities,45.28767,-72.971999,Long-Term & Chronic Care
Nursing and residential care facilities,45.109915,-72.618898,Long-Term & Chronic Care
Nursing and residential care facilities,45.580417,-75.422804,Long-Term & Chronic Care
Ambulatory health care services,46.41137987,-63.78695815,Community & Primary Care
Nursing and residential care facilities,45.481586,-75.647406,Long-Term & Chronic Care
Hospitals,45.571266,-73.913739,Acute Care & Hospitals
Nursing and residential care facilities,46.295479,-73.386983,Long-Term & Chronic Care
Nursing and residential care facilities,48.010353,-65.32119,Long-Term & Chronic Care
Nursing and residential care facilities,46.540616,-72.75256,Long-Term & Chronic Care
Nursing and residential care facilities,45.448819,-73.77924,Long-Term & Chronic Care
Nursing and residential care facilities,46.67571,-73.916075,Long-Term & Chronic Care
Nursing and residential care facilities,46.321961,-74.222045,Long-Term & Chronic Care
Hospitals,45.765569,-74.000191,Acute Care & Hospitals
Hospitals,46.81107967,-64.06602787,Acute Care & Hospitals
Nursing and residential care facilities,48.309855,-70.850923,Long-Term & Chronic Care
Nursing and residential care facilities,48.340752,-70.879194,Long-Term & Chronic Care
Nursing and residential care facilities,46.092216,-76.050254,Long-Term & Chronic Care
Nursing and residential care facilities,49.093099,-66.682158,Long-Term & Chronic Care
Nursing and residential care facilities,45.576914,-73.541995,Long-Term & Chronic Care
Ambulatory health care services,46.23786976,-63.11714822,Community & Primary Care
Hospitals,53.783844,-78.891546,Acute Care & Hospitals
Nursing and residential care facilities,46.376684,-75.979588,Long-Term & Chronic Care
Nursing and residential care facilities,46.117904,-74.593804,Long-Term & Chronic Care
Nursing and residential care facilities,47.607068,-79.470471,Long-Term & Chronic Care
Nursing and residential care facilities,45.583728,-73.585102,Long-Term & Chronic Care
Ambulatory health care services,46.25966928,-63.12037766,Community & Primary Care
Hospitals,48.812749,-64.49529,Acute Care & Hospitals
Nursing and residential care facilities,48.434967,-68.571889,Long-Term & Chronic Care
Nursing and residential care facilities,45.683872,-73.439299,Long-Term & Chronic Care
Ambulatory health care services,46.24120933,-63.50374808,Community & Primary Care
Hospitals,46.420799,-74.884682,Acute Care & Hospitals
Nursing and residential care facilities,45.613506,-73.452534,Long-Term & Chronic Care
Nursing and residential care facilities,45.619475,-73.722551,Long-Term & Chronic Care
Nursing and residential care facilities,45.578453,-73.54661,Long-Term & Chronic Care
Nursing and residential care facilities,45.441806,-73.735621,Long-Term & Chronic Care
Ambulatory health care services,46.35427972,-63.34902765,Community & Primary Care
Hospitals,46.40048,-70.498069,Acute Care & Hospitals
Nursing and residential care facilities,45.434123,-73.676952,Long-Term & Chronic Care
Nursing and residential care facilities,45.790636,-73.993904,Long-Term & Chronic Care
Nursing and residential care facilities,45.500605,-75.637533,Long-Term & Chronic Care
Nursing and residential care facilities,45.494653,-75.69217,Long-Term & Chronic Care
Nursing and residential care facilities,45.745085,-73.605736,Long-Term & Chronic Care
Ambulatory health care services,46.16914948,-62.65567737,Community & Primary Care
Hospitals,48.352061,-69.407095,Acute Care & Hospitals
Nursing and residential care facilities,45.468921,-73.436029,Long-Term & Chronic Care
Ambulatory health care services,46.41573942,-62.7047182,Community & Primary Care
Nursing and residential care facilities,45.523826,-73.804737,Long-Term & Chronic Care
Hospitals,48.737214,-69.074188,Acute Care & Hospitals
Ambulatory health care services,46.35131969,-62.2452973,Community & Primary Care
Hospitals,45.442083,-73.584223,Acute Care & Hospitals
Hospitals,45.265088,-72.144862,Acute Care & Hospitals
Hospitals,46.606386,-72.707386,Acute Care & Hospitals
Hospitals,46.35213939,-62.24512752,Acute Care & Hospitals
Nursing and residential care facilities,45.573681,-70.871103,Long-Term & Chronic Care
Nursing and residential care facilities,46.814676,-71.232809,Long-Term & Chronic Care
Nursing and residential care facilities,46.809902,-71.232281,Long-Term & Chronic Care
Nursing and residential care facilities,45.712758,-73.661595,Long-Term & Chronic Care
Hospitals,48.574532,-78.125459,Acute Care & Hospitals
Nursing and residential care facilities,45.440848,-73.691839,Long-Term & Chronic Care
Nursing and residential care facilities,46.27112963,-63.15173785,Specialized Care & Support Services
Nursing and residential care facilities,46.755313,-71.237719,Long-Term & Chronic Care
Nursing and residential care facilities,45.630064,-73.619043,Long-Term & Chronic Care
Nursing and residential care facilities,45.559382,-73.601776,Long-Term & Chronic Care
Nursing and residential care facilities,45.879479,-72.477064,Long-Term & Chronic Care
Nursing and residential care facilities,45.474083,-73.606059,Long-Term & Chronic Care
Nursing and residential care facilities,45.640346,-73.840661,Long-Term & Chronic Care
Nursing and residential care facilities,46.572991,-72.732792,Long-Term & Chronic Care
Nursing and residential care facilities,45.541009,-73.690284,Long-Term & Chronic Care
Nursing and residential care facilities,45.400964,-72.722545,Long-Term & Chronic Care
Hospitals,46.109716,-70.685194,Acute Care & Hospitals
Nursing and residential care facilities,46.40117981,-63.78651797,Specialized Care & Support Services
Nursing and residential care facilities,45.401396,-72.723305,Long-Term & Chronic Care
Nursing and residential care facilities,45.341137,-72.506162,Long-Term & Chronic Care
Nursing and residential care facilities,45.460695,-73.658302,Long-Term & Chronic Care
Nursing and residential care facilities,46.755314,-71.23772,Long-Term & Chronic Care
Nursing and residential care facilities,45.406186,-71.881124,Long-Term & Chronic Care
Nursing and residential care facilities,45.512216,-73.57294,Long-Term & Chronic Care
Nursing and residential care facilities,45.082509,-74.177525,Long-Term & Chronic Care
Nursing and residential care facilities,45.490637,-73.870001,Long-Term & Chronic Care
Nursing and residential care facilities,45.416432,-73.620614,Long-Term & Chronic Care
Nursing and residential care facilities,45.440555,-73.689536,Long-Term & Chronic Care
Hospitals,46.16933984,-62.6557681,Acute Care & Hospitals
Hospitals,46.486357,-72.030378,Acute Care & Hospitals
Nursing and residential care facilities,45.481951,-73.566305,Long-Term & Chronic Care
Nursing and residential care facilities,45.468535,-73.564785,Long-Term & Chronic Care
Nursing and residential care facilities,45.453839,-73.603465,Long-Term & Chronic Care
Nursing and residential care facilities,45.469662,-73.593973,Long-Term & Chronic Care
Nursing and residential care facilities,45.531461,-73.71717,Long-Term & Chronic Care
Nursing and residential care facilities,45.568139,-73.662337,Long-Term & Chronic Care
Nursing and residential care facilities,45.509309,-73.55999,Long-Term & Chronic Care
Nursing and residential care facilities,45.528382,-73.548129,Long-Term & Chronic Care
Nursing and residential care facilities,45.561965,-73.610266,Long-Term & Chronic Care
Nursing and residential care facilities,46.23144976,-63.13041813,Specialized Care & Support Services
Nursing and residential care facilities,45.572941,-73.550851,Long-Term & Chronic Care
Hospitals,45.771765,-71.926081,Acute Care & Hospitals
Nursing and residential care facilities,45.59626,-73.536452,Long-Term & Chronic Care
Nursing and residential care facilities,45.61547,-73.643979,Long-Term & Chronic Care
Nursing and residential care facilities,45.445274,-75.748486,Long-Term & Chronic Care
Nursing and residential care facilities,48.228681,-79.016647,Long-Term & Chronic Care
Nursing and residential care facilities,46.22789955,-63.09466788,Specialized Care & Support Services
Nursing and residential care facilities,45.538732,-73.502611,Long-Term & Chronic Care
Nursing and residential care facilities,45.435222,-73.15926,Long-Term & Chronic Care
Hospitals,45.134979,-71.812335,Acute Care & Hospitals
Nursing and residential care facilities,46.046326,-73.108815,Long-Term & Chronic Care
Nursing and residential care facilities,45.254207,-74.135884,Long-Term & Chronic Care
Nursing and residential care facilities,45.652999,-72.565647,Long-Term & Chronic Care
Nursing and residential care facilities,46.41099958,-63.7912485,Specialized Care & Support Services
Nursing and residential care facilities,45.474005,-74.304848,Long-Term & Chronic Care
Hospitals,48.384388,-77.252997,Acute Care & Hospitals
Nursing and residential care facilities,45.571531,-71.993699,Long-Term & Chronic Care
Nursing and residential care facilities,46.828598,-71.238813,Long-Term & Chronic Care
Nursing and residential care facilities,45.748717,-73.465231,Long-Term & Chronic Care
Nursing and residential care facilities,45.548676,-73.734368,Long-Term & Chronic Care
Nursing and residential care facilities,45.626758,-73.75224,Long-Term & Chronic Care
Nursing and residential care facilities,46.35315934,-62.25325727,Specialized Care & Support Services
Nursing and residential care facilities,46.841109,-71.229965,Long-Term & Chronic Care
Nursing and residential care facilities,45.603113,-73.525837,Long-Term & Chronic Care
Nursing and residential care facilities,45.477991,-73.874465,Long-Term & Chronic Care
Hospitals,46.810782,-71.258207,Acute Care & Hospitals
Nursing and residential care facilities,46.90507,-71.320225,Long-Term & Chronic Care
Nursing and residential care facilities,46.25968978,-63.12256775,Specialized Care & Support Services
Hospitals,46.23147,-72.626501,Acute Care & Hospitals
Nursing and residential care facilities,45.685602,-73.62737,Long-Term & Chronic Care
Nursing and residential care facilities,46.22237958,-63.2571776,Specialized Care & Support Services
Nursing and residential care facilities,46.23629962,-63.13883804,Specialized Care & Support Services
Nursing and residential care facilities,46.23459958,-63.13149791,Specialized Care & Support Services
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.45561937,-63.53524841,Specialized Care & Support Services
Nursing and residential care facilities,46.26140954,-63.11583758,Specialized Care & Support Services
Hospitals,46.70626964,-64.23812801,Acute Care & Hospitals
Nursing and residential care facilities,46.24237984,-63.12938776,Specialized Care & Support Services
Nursing and residential care facilities,46.43505931,-63.63312794,Specialized Care & Support Services
Nursing and residential care facilities,46.45579946,-64.00419863,Specialized Care & Support Services
Nursing and residential care facilities,46.70649941,-64.2275782,Specialized Care & Support Services
Nursing and residential care facilities,46.23768957,-63.12502824,Specialized Care & Support Services
Nursing and residential care facilities,46.16896969,-62.65730781,Specialized Care & Support Services
Nursing and residential care facilities,46.16567985,-62.64795815,Specialized Care & Support Services
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.35360948,-63.34918845,Specialized Care & Support Services
Nursing and residential care facilities,46.81476965,-64.06331855,Specialized Care & Support Services
Nursing and residential care facilities,46.23747956,-63.13218781,Specialized Care & Support Services
Hospitals,46.25637929,-63.09320812,Acute Care & Hospitals
Nursing and residential care facilities,46.43356974,-63.86691809,Specialized Care & Support Services
Nursing and residential care facilities,46.23318967,-63.13030764,Specialized Care & Support Services
Nursing and residential care facilities,46.23349974,-63.1317683,Specialized Care & Support Services
Nursing and residential care facilities,46.09286929,-62.88354762,Specialized Care & Support Services
Nursing and residential care facilities,46.23655935,-63.11992761,Specialized Care & Support Services
Nursing and residential care facilities,46.23730931,-63.50505783,Specialized Care & Support Services
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.23472945,-63.13249773,Specialized Care & Support Services
Nursing and residential care facilities,46.24646959,-63.11915775,Specialized Care & Support Services
Nursing and residential care facilities,46.45701984,-63.59218812,Specialized Care & Support Services
Nursing and residential care facilities,46.25979971,-63.13327837,Specialized Care & Support Services
Nursing and residential care facilities,46.94899973,-64.03091812,Specialized Care & Support Services
Nursing and residential care facilities,46.2441194,-63.12397811,Specialized Care & Support Services
Nursing and residential care facilities,46.45928973,-63.31020785,Specialized Care & Support Services
Nursing and residential care facilities,46.26137973,-63.11819835,Specialized Care & Support Services
Nursing and residential care facilities,46.35428964,-62.24214781,Specialized Care & Support Services
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.25064973,-63.14947769,Specialized Care & Support Services
Nursing and residential care facilities,46.25678985,-63.12913803,Specialized Care & Support Services
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Ambulatory health care services,46.23775978,-63.14144765,Mental Health & Rehabilitation
Ambulatory health care services,46.2314597,-63.12979829,Mental Health & Rehabilitation
Ambulatory health care services,46.25718985,-63.09222805,Mental Health & Rehabilitation
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.40202973,-63.80975829,Mental Health & Rehabilitation
Ambulatory health care services,46.81134957,-64.07775807,Mental Health & Rehabilitation
Hospitals,45.656057,-73.533616,Acute Care & Hospitals
Hospitals,46.365267,-72.504983,Acute Care & Hospitals
Hospitals,45.439396,-73.58144,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,46.894933,-71.822153,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.588594,-70.905791,Acute Care & Hospitals
Nursing and residential care facilities,45.367063,-73.570989,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,46.853199,-71.369963,Acute Care & Hospitals
Nursing and residential care facilities,46.071219,-73.181925,Long-Term & Chronic Care
Nursing and residential care facilities,45.507126,-73.63068,Long-Term & Chronic Care
Nursing and residential care facilities,45.481971,-73.589629,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,47.04274,-70.900195,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.449356,-71.860726,Long-Term & Chronic Care
Hospitals,45.5383,-73.458792,Acute Care & Hospitals
Nursing and residential care facilities,45.56219,-73.858895,Long-Term & Chronic Care
Nursing and residential care facilities,45.517002,-73.679924,Long-Term & Chronic Care
Nursing and residential care facilities,45.542258,-73.914874,Long-Term & Chronic Care
Nursing and residential care facilities,47.89567,-69.024296,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.788034,-71.261128,Long-Term & Chronic Care
Nursing and residential care facilities,46.754033,-71.321397,Long-Term & Chronic Care
Hospitals,45.483271,-75.685748,Acute Care & Hospitals
Nursing and residential care facilities,46.107984,-71.278682,Long-Term & Chronic Care
Ambulatory health care services,46.09491782,-64.75268686,Community & Primary Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.097389,-70.64988,Long-Term & Chronic Care
Hospitals,46.040622,-71.914983,Acute Care & Hospitals
Nursing and residential care facilities,45.675424,-72.173809,Long-Term & Chronic Care
Nursing and residential care facilities,46.784377,-71.245484,Long-Term & Chronic Care
Nursing and residential care facilities,46.836361,-71.223633,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.332523,-73.270212,Acute Care & Hospitals
Nursing and residential care facilities,46.736941,-71.378202,Long-Term & Chronic Care
Nursing and residential care facilities,47.084632,-70.336635,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,46.045811,-73.095633,Acute Care & Hospitals
Nursing and residential care facilities,47.059893,-69.925906,Long-Term & Chronic Care
Nursing and residential care facilities,45.586495,-73.649736,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.591116,-73.200716,Long-Term & Chronic Care
Nursing and residential care facilities,45.289358,-74.036705,Long-Term & Chronic Care
Hospitals,45.345661,-73.763446,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.049591,-72.391857,Long-Term & Chronic Care
Hospitals,45.456285,-73.567305,Acute Care & Hospitals
Hospitals,46.813282,-71.245535,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.398027,-71.880718,Long-Term & Chronic Care
Nursing and residential care facilities,46.795013,-71.2416,Long-Term & Chronic Care
Hospitals,45.568529,-73.653602,Acute Care & Hospitals
Nursing and residential care facilities,45.510425,-73.501742,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,48.141856,-78.128936,Long-Term & Chronic Care
Nursing and residential care facilities,45.463042,-73.628771,Long-Term & Chronic Care
Hospitals,46.813008,-71.173657,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,48.423101,-71.0395,Long-Term & Chronic Care
Nursing and residential care facilities,46.847214,-71.221108,Long-Term & Chronic Care
Hospitals,45.644779,-73.585977,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.746371,-71.690369,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.529597,-73.621043,Acute Care & Hospitals
Nursing and residential care facilities,46.344229,-72.579559,Long-Term & Chronic Care
Nursing and residential care facilities,45.547001,-73.767666,Long-Term & Chronic Care
Nursing and residential care facilities,45.517578,-73.679162,Long-Term & Chronic Care
Hospitals,45.718801,-73.475579,Acute Care & Hospitals
Ambulatory health care services,46.09191788,-64.74224329,Community & Primary Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,46.850524,-71.259518,Long-Term & Chronic Care
Nursing and residential care facilities,45.613579,-73.635652,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,46.254591,-72.928988,Acute Care & Hospitals
Nursing and residential care facilities,45.649163,-73.840924,Long-Term & Chronic Care
Nursing and residential care facilities,45.599557,-73.639994,Long-Term & Chronic Care
Nursing and residential care facilities,47.375742,-61.867645,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.400305,-73.543376,Long-Term & Chronic Care
Hospitals,46.725735,-79.094112,Acute Care & Hospitals
Nursing and residential care facilities,45.570861,-73.766552,Long-Term & Chronic Care
Nursing and residential care facilities,45.40747,-72.762155,Long-Term & Chronic Care
Nursing and residential care facilities,45.546543,-73.560624,Long-Term & Chronic Care
Nursing and residential care facilities,45.287054,-72.972032,Long-Term & Chronic Care
Nursing and residential care facilities,48.450035,-71.076168,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,60.03765,-77.275795,Acute Care & Hospitals
Nursing and residential care facilities,45.501541,-73.514702,Long-Term & Chronic Care
Nursing and residential care facilities,45.687183,-73.728643,Long-Term & Chronic Care
Nursing and residential care facilities,45.78809,-73.407581,Long-Term & Chronic Care
Nursing and residential care facilities,45.589941,-73.651334,Long-Term & Chronic Care
Nursing and residential care facilities,45.589328,-73.651589,Long-Term & Chronic Care
Nursing and residential care facilities,45.311579,-73.261495,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.494202,-73.632576,Long-Term & Chronic Care
Hospitals,45.608722,-73.720252,Acute Care & Hospitals
Nursing and residential care facilities,45.492983,-73.633761,Long-Term & Chronic Care
Nursing and residential care facilities,46.216402,-71.778544,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.584868,-73.541394,Acute Care & Hospitals
Hospitals,45.513448,-73.576203,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.507064,-73.629478,Acute Care & Hospitals
Nursing and residential care facilities,45.509559,-73.501699,Long-Term & Chronic Care
Nursing and residential care facilities,45.60565,-76.485157,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.458961,-73.635698,Long-Term & Chronic Care
Nursing and residential care facilities,45.777489,-74.014377,Long-Term & Chronic Care
Nursing and residential care facilities,47.439419,-70.511909,Long-Term & Chronic Care
Nursing and residential care facilities,45.434861,-73.693135,Long-Term & Chronic Care
Nursing and residential care facilities,47.81721,-69.539113,Long-Term & Chronic Care
Nursing and residential care facilities,45.607587,-73.454179,Long-Term & Chronic Care
Nursing and residential care facilities,45.762718,-74.001166,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.766683,-74.003437,Long-Term & Chronic Care
Nursing and residential care facilities,45.477347,-73.382499,Long-Term & Chronic Care
Nursing and residential care facilities,45.67751,-73.907543,Long-Term & Chronic Care
Nursing and residential care facilities,49.914328,-74.350346,Long-Term & Chronic Care
Hospitals,46.556419,-75.494855,Acute Care & Hospitals
Nursing and residential care facilities,46.035873,-73.458943,Long-Term & Chronic Care
Nursing and residential care facilities,45.493231,-75.677107,Long-Term & Chronic Care
Nursing and residential care facilities,50.210862,-66.383271,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.88919,-74.15699,Long-Term & Chronic Care
Nursing and residential care facilities,45.582065,-73.921289,Long-Term & Chronic Care
